GeneSet,N_Genes,CPI,SE,t,p.value,q.value
YU_MYC_TARGETS_UP,36,0.410449558366646,0.0413076105344076,9.93641493798723,1.39487292213012e-16,1.73875941416029e-16
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN,45,0.393722296257063,0.0396288556019631,9.93524264772255,1.40285349999404e-16,1.7478723884835e-16
PID_GMCSF_PATHWAY,28,0.365700833940173,0.0368092413539729,9.93502774000265,1.40432147294237e-16,1.74886621618456e-16
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,34,0.378697802775153,0.0381214559112857,9.93398058186547,1.411496339343e-16,1.75696276209251e-16
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,68,0.412919494224463,0.0415751254440625,9.93188811372387,1.42594351768988e-16,1.77409949339671e-16
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN,56,0.396720982252158,0.0399465320040807,9.93129972363137,1.43003258001275e-16,1.7783388947823e-16
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN,25,0.366953983165418,0.0369554933278253,9.92961939136457,1.44177491794446e-16,1.79208707047027e-16
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,40,0.38828382318825,0.0391128013296766,9.92728237273157,1.45826688599638e-16,1.81172300264979e-16
BORCZUK_MALIGNANT_MESOTHELIOMA_DN,70,0.41916181490845,0.0422334317412494,9.92488172584502,1.47540450609158e-16,1.83214200685052e-16
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,27,0.402655051752144,0.0405739280805002,9.9239849529299,1.48185793914172e-16,1.83928038212215e-16
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,227,0.414939447029957,0.0418165349248201,9.92285582188855,1.49002368800551e-16,1.84853628245667e-16
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT,78,0.399300370367922,0.0402433730993588,9.92213971184946,1.49522584121278e-16,1.85410846945064e-16
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,29,0.391263392198309,0.0394337678082986,9.92203925580679,1.49595705277688e-16,1.85413394332298e-16
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP,129,0.389367042821678,0.0392448413339618,9.92148342525536,1.50000937338592e-16,1.8582737204007e-16
KUNINGER_IGF1_VS_PDGFB_TARGETS_DN,37,0.405155544912909,0.0408482709435391,9.91854821646966,1.52159163993433e-16,1.88411608381048e-16
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,72,0.406734905060422,0.0410088484768101,9.91822302180526,1.52400180584181e-16,1.8862052710822e-16
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP,120,0.397008933477549,0.0400311326033533,9.91750439367515,1.52934144814417e-16,1.89191647141211e-16
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP,37,0.396326642516406,0.0399713563674293,9.91526629402431,1.54609154017555e-16,1.91173119825498e-16
BRUECKNER_TARGETS_OF_MIRLET7A3_UP,84,0.41399948263111,0.041763062260824,9.91305379010638,1.56283056122679e-16,1.93076958952839e-16
BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN,437,0.38924528059931,0.0392660023816966,9.91303562852001,1.56296871333229e-16,1.93076958952839e-16
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN,27,0.405442387902909,0.0409159262471036,9.90915824450165,1.5927449717741e-16,1.96571853906215e-16
LIAO_HAVE_SOX4_BINDING_SITES,34,0.386090251648469,0.03896298279038,9.90915540849698,1.59276695729298e-16,1.96571853906215e-16
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,39,0.402113233359438,0.0405887347425274,9.90701572518146,1.60944126653014e-16,1.98535804462276e-16
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,267,0.406641942349214,0.0410605893062264,9.90346093955236,1.63753047698514e-16,2.01905340947743e-16
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN,31,0.392364452908655,0.0396242742956644,9.90212337974822,1.64822620667727e-16,2.0312811399249e-16
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN,35,0.377846961177785,0.0381594207309912,9.90180023542435,1.65082068431981e-16,2.0335180195422e-16
WEST_ADRENOCORTICAL_TUMOR_DN,401,0.388798089265825,0.0392658678098263,9.90168079689119,1.65178067285667e-16,2.03374033765127e-16
EPPERT_LSC_R,27,0.365817067182317,0.036952115567806,9.89975977183374,1.66729792716498e-16,2.05187749621388e-16
DOANE_BREAST_CANCER_CLASSES_UP,46,0.408802751800435,0.0413054743887571,9.89705984133925,1.68935382191758e-16,2.07804060414096e-16
BURTON_ADIPOGENESIS_2,56,0.363001961002428,0.0366812579878368,9.89611537103762,1.69713800852037e-16,2.08663198125808e-16
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX,35,0.398867695734999,0.0403085316765331,9.89536654264221,1.70333525146098e-16,2.09326503582745e-16
KEGG_VIBRIO_CHOLERAE_INFECTION,39,0.385896948376838,0.0389991192504954,9.89501701046584,1.70623570026219e-16,2.09584225140493e-16
PID_VEGFR1_2_PATHWAY,53,0.392864831612217,0.0397042421225374,9.89478228547309,1.7081862429775e-16,2.09725078020155e-16
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,575,0.404244460574395,0.0408591649297317,9.89360554161108,1.71799856778297e-16,2.10830586234514e-16
MEISSNER_NPC_HCP_WITH_H3K27ME3,47,0.396917990860139,0.0401291510900293,9.89101389086596,1.73980856189098e-16,2.1340670136218e-16
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN,37,0.396871933758992,0.040148357669534,9.88513495435336,1.79031554370052e-16,2.1949874311629e-16
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP,183,0.406732555004422,0.0411515449560457,9.88377363325864,1.80221861944477e-16,2.20854315553378e-16
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3,39,0.390677693560348,0.0395712414382503,9.87276818620888,1.90140259180247e-16,2.32899500563974e-16
KEGG_TGF_BETA_SIGNALING_PATHWAY,65,0.405017378996463,0.0410317258938675,9.87083458405039,1.91938467867954e-16,2.34991770374234e-16
SWEET_KRAS_TARGETS_DN,48,0.391925861501011,0.0397079427956986,9.87021320942031,1.92519939129043e-16,2.35593115003599e-16
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP,43,0.401649593617,0.0407119462945986,9.86564461228638,1.96849636164627e-16,2.40681973798422e-16
WANG_RESPONSE_TO_BEXAROTENE_UP,26,0.408832793532109,0.0414401069150441,9.86563076128768,1.96862909960073e-16,2.40681973798422e-16
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP,44,0.405975721411184,0.0411552144904754,9.86450262590999,1.97947046682365e-16,2.4189407250318e-16
BOYLAN_MULTIPLE_MYELOMA_C_UP,28,0.392220385766561,0.0397739352549387,9.86124162098993,2.01114587185622e-16,2.45649793055846e-16
REACTOME_TCR_SIGNALING,38,0.397508485017049,0.0403161683363727,9.85977838222345,2.02552328361507e-16,2.47290137901344e-16
PUJANA_ATM_PCC_NETWORK,1002,0.400791226258138,0.0406718643759316,9.85426245902103,2.08065228964686e-16,2.53901862660835e-16
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN,27,0.404209097164754,0.0410292763954391,9.85172376107726,2.10652756116559e-16,2.56939242967789e-16
REACTOME_TRNA_AMINOACYLATION,28,0.394531250006411,0.0400530207711714,9.85022458756418,2.12195864046877e-16,2.58700471634721e-16
PID_AJDISS_2PATHWAY,42,0.373323028604815,0.0379070846110289,9.84837088991534,2.14119537605345e-16,2.60923808319638e-16
PID_CASPASE_PATHWAY,41,0.403867610800351,0.0410093852592896,9.84817519811189,2.14323632456952e-16,2.61050586872169e-16
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP,45,0.394263379922176,0.0400530295270371,9.84353454851738,2.19221021875857e-16,2.66891108760668e-16
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP,220,0.402000384598935,0.040842878209944,9.84260664815389,2.2021361277969e-16,2.67974494282747e-16
BIOCARTA_MAPK_PATHWAY,64,0.375233334727226,0.0381284343576361,9.84129930979129,2.2161973278402e-16,2.69559852136834e-16
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN,46,0.391077053551887,0.0397388777835178,9.84117004215179,2.21759255051448e-16,2.69603865996844e-16
JIANG_AGING_CEREBRAL_CORTEX_DN,42,0.38909336082548,0.0395417092732733,9.84007439173787,2.2294535774929e-16,2.70919626626874e-16
REACTOME_SIGNALING_BY_NOTCH1,44,0.381054951016885,0.0387259838337906,9.83977457234781,2.2327103397548e-16,2.71189072459044e-16
REACTOME_RNA_POL_I_PROMOTER_OPENING,48,0.38256519173426,0.0388890319253786,9.83735446200711,2.25917351305436e-16,2.74275648932472e-16
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN,58,0.402020988526671,0.0408734019482433,9.83576040564811,2.27677528419312e-16,2.76284033323714e-16
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,30,0.39694316292939,0.040368906448379,9.83289362660775,2.30877671278008e-16,2.80037119648685e-16
HUTTMANN_B_CLL_POOR_SURVIVAL_DN,43,0.384777039606919,0.0391781589323133,9.82121289240989,2.44388850657187e-16,2.96287412344146e-16
LIN_NPAS4_TARGETS_DN,49,0.411362676411316,0.0418893383319046,9.82022377990167,2.45568673626062e-16,2.97579502782349e-16
MCCLUNG_DELTA_FOSB_TARGETS_2WK,30,0.398421434686784,0.0405759693754028,9.8191476585722,2.46858756935361e-16,2.99003944681688e-16
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,48,0.403240655488155,0.0410686475559844,9.81869819156964,2.4739959617552e-16,2.99519975137788e-16
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13,131,0.383057332935434,0.0390260909453575,9.81541639596372,2.51384654031049e-16,3.04203414826997e-16
OHGUCHI_LIVER_HNF4A_TARGETS_UP,32,0.410878014596058,0.0418665779843497,9.81398610485076,2.53141484414749e-16,3.06187358756644e-16
MIKKELSEN_NPC_LCP_WITH_H3K4ME3,39,0.408410134960779,0.0416331086042193,9.80974394305471,2.58424741557693e-16,3.1243287800001e-16
JISON_SICKLE_CELL_DISEASE_UP,143,0.393092571527216,0.0400911329499507,9.80497537991625,2.64495441961899e-16,3.19624181601943e-16
LINDSTEDT_DENDRITIC_CELL_MATURATION_B,48,0.407991253135257,0.0416126598181459,9.8044983165759,2.65110573973224e-16,3.20219207174139e-16
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN,224,0.397230209283941,0.0405341224072523,9.79989662272467,2.71118065350743e-16,3.27323939148583e-16
KEGG_TYROSINE_METABOLISM,33,0.40862967260179,0.0416979527131151,9.79975384914437,2.71306618862445e-16,3.27400077988955e-16
HILLION_HMGA1B_TARGETS,80,0.389569893304108,0.0397565921171311,9.79887542061842,2.72469603913464e-16,3.28651500975603e-16
CROONQUIST_NRAS_SIGNALING_UP,33,0.392927070865387,0.0401040226367339,9.79769721418118,2.74037313547355e-16,3.30389718597527e-16
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN,187,0.400173469583869,0.0408561306438588,9.79469820752643,2.78068613811337e-16,3.35095156320451e-16
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP,53,0.422412682721874,0.0431294176363806,9.79407341604259,2.78915907040952e-16,3.35961034842957e-16
WINNEPENNINCKX_MELANOMA_METASTASIS_DN,33,0.391346370150888,0.0399620989487176,9.79293832020918,2.80461851277902e-16,3.37667268105236e-16
REACTOME_SIGNALING_BY_WNT,56,0.386275188915146,0.0394476033895467,9.79210790325239,2.81598266682252e-16,3.38879094914205e-16
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1,28,0.386776061076667,0.0395035771358079,9.79091234565883,2.83242470195786e-16,3.40700601540252e-16
PENG_RAPAMYCIN_RESPONSE_DN,193,0.417949724879993,0.0426978902752511,9.78853339557734,2.86542779946961e-16,3.44511572756507e-16
PID_PLK1_PATHWAY,27,0.389637491391823,0.039807121306549,9.78813535375441,2.87098728097485e-16,3.45020995673118e-16
ST_GA13_PATHWAY,27,0.373099518636435,0.0381385561137223,9.78273843204549,2.94744059644166e-16,3.54045695953788e-16
ABBUD_LIF_SIGNALING_1_UP,39,0.400666720967646,0.0409864835666953,9.77558175527942,3.05197404601716e-16,3.66433515235102e-16
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN,35,0.399430247563716,0.0408711986104023,9.77290270763079,3.0920527437718e-16,3.70921070370909e-16
MARKEY_RB1_ACUTE_LOF_UP,187,0.394933234285232,0.0404110860705345,9.77289334901581,3.09219366828948e-16,3.70921070370909e-16
REACTOME_SIGNALING_BY_ERBB4,61,0.394107477143786,0.0403441790529516,9.76863295759523,3.15701987102184e-16,3.78523200528308e-16
CHIBA_RESPONSE_TO_TSA_UP,44,0.390561113817189,0.0399866971950548,9.76727614966634,3.17794926498525e-16,3.8085758531679e-16
WEST_ADRENOCORTICAL_TUMOR_UP,227,0.410900726825915,0.0420852812143401,9.76352574985064,3.23652606609342e-16,3.87699564115599e-16
LABBE_TGFB1_TARGETS_UP,69,0.407674693245955,0.0417558954109727,9.76328466276467,3.24032830928474e-16,3.87976895774387e-16
PID_FAS_PATHWAY,29,0.369124764155391,0.0378145926355676,9.76143701223426,3.26961683899513e-16,3.91304143712766e-16
PID_ERBB4_PATHWAY,27,0.347720106261207,0.0356253848673968,9.76045894115881,3.2852280772573e-16,3.92992207866313e-16
REACTOME_SIGNALING_BY_SCF_KIT,56,0.415422723722954,0.0425677468785758,9.75909589267066,3.30710851809133e-16,3.95428328308904e-16
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP,58,0.369067156537891,0.0378250608792632,9.75721249242523,3.33758210668833e-16,3.98817044197842e-16
KOYAMA_SEMA3B_TARGETS_DN,260,0.392528584253492,0.0402298169546454,9.75715561162071,3.33850680156415e-16,3.98817044197842e-16
REACTOME_SIGNALING_BY_GPCR,557,0.406395572993254,0.0416553533041984,9.7561427465385,3.3550156507267e-16,4.00605758935742e-16
DAUER_STAT3_TARGETS_DN,37,0.399498543396295,0.0409505727255845,9.75562774355785,3.36344106873405e-16,4.01428076318716e-16
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP,48,0.393054865109535,0.0402912813865154,9.755332955012,3.36827331646832e-16,4.01820991434195e-16
BIOCARTA_CARM_ER_PATHWAY,26,0.376847474030874,0.0386319554697511,9.75481229071995,3.37682515318172e-16,4.02657076080946e-16
BENPORATH_ES_1,275,0.414388030302268,0.0424812402021247,9.75461234960703,3.38011492807278e-16,4.02865228293371e-16
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN,245,0.387069211310449,0.0396875540989896,9.75291171496767,3.40822665856607e-16,4.06030290054744e-16
SMIRNOV_RESPONSE_TO_IR_2HR_DN,40,0.383507749246912,0.0393229743808641,9.75276553427606,3.41065393760997e-16,4.06134008362593e-16
LEIN_PONS_MARKERS,60,0.388849045489624,0.0398714619476876,9.75256553170295,3.41397771270511e-16,4.06344336334289e-16
SMITH_TERT_TARGETS_DN,71,0.389787106027055,0.0399867600795813,9.7479041875687,3.49236777400037e-16,4.15485067139397e-16
REACTOME_L1CAM_INTERACTIONS,54,0.397027335953405,0.0407300809541337,9.7477669244139,3.4947032347338e-16,4.1551435839895e-16
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN,29,0.390090253704715,0.0400186866657187,9.74770254114507,3.49579922071941e-16,4.1551435839895e-16
WIERENGA_STAT5A_TARGETS_GROUP2,41,0.39174358417965,0.0402042547973119,9.74383398360718,3.5622881722271e-16,4.23224491864321e-16
PID_MET_PATHWAY,57,0.385150053745453,0.0395324655739161,9.74262667794691,3.58329610760295e-16,4.25369240076007e-16
CROONQUIST_STROMAL_STIMULATION_UP,51,0.415797056059105,0.0426782033439736,9.74260918876795,3.58360134031071e-16,4.25369240076007e-16
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP,34,0.40502164424672,0.0415815692436571,9.74041267835274,3.62214384675297e-16,4.29748671949909e-16
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP,106,0.397217182967338,0.0408009133843213,9.73549732148835,3.70990376394938e-16,4.39960860006543e-16
AMIT_SERUM_RESPONSE_480_MCF10A,32,0.386443270750954,0.0397010372694353,9.7338331018486,3.74009670898711e-16,4.43339950647313e-16
PID_CXCR3_PATHWAY,31,0.371097027583311,0.0381464355253229,9.72822289875458,3.8437024890703e-16,4.5541415958149e-16
VANTVEER_BREAST_CANCER_ESR1_DN,173,0.402500288996118,0.0413801532842674,9.72689217053112,3.86869600382533e-16,4.58167402359523e-16
SASSON_RESPONSE_TO_GONADOTROPHINS_UP,64,0.416106349820709,0.0427808413737064,9.72646484873606,3.87675633360054e-16,4.58913669435744e-16
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP,881,0.404882268017766,0.0416391163879319,9.72360374426944,3.93115834456291e-16,4.65142499816991e-16
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN,40,0.379615352039163,0.0390491774617518,9.72146858691178,3.97225409851235e-16,4.6979197384491e-16
BOQUEST_STEM_CELL_UP,192,0.398322231545427,0.0409853931950118,9.718638775775,4.02738311940767e-16,4.76096173925447e-16
BROWNE_HCMV_INFECTION_12HR_UP,70,0.397636414755548,0.040929145161713,9.71523869322134,4.09463535802762e-16,4.83827158020564e-16
AMIT_EGF_RESPONSE_40_HELA,31,0.389491840347053,0.0400983507297418,9.71341297731126,4.13120976397028e-16,4.87927853064666e-16
PID_HDAC_CLASSII_PATHWAY,25,0.393708000293848,0.0405475924895021,9.70977501058245,4.20506633697287e-16,4.96426157156661e-16
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN,216,0.384612495584597,0.0396148189249431,9.70880357457418,4.22501057181897e-16,4.98555069284292e-16
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1,29,0.409429160226223,0.0421718694807548,9.70858454385254,4.22952047977866e-16,4.98861615359066e-16
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,470,0.410261251795396,0.042261720581133,9.70763248996895,4.24917959097353e-16,5.00953888515586e-16
TONG_INTERACT_WITH_PTTG1,33,0.401448134754028,0.041363936268859,9.70526915389966,4.29837657293964e-16,5.06478318683732e-16
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1,46,0.402261296983542,0.0414480369547207,9.70519538532032,4.29992133340156e-16,5.06478318683732e-16
KIM_LRRC3B_TARGETS,26,0.424186447392634,0.043708516564657,9.70489233523047,4.30627322328575e-16,5.0699760106284e-16
LEIN_CEREBELLUM_MARKERS,56,0.394254500464066,0.0406253976264135,9.70463117898772,4.31175455437158e-16,5.07413966276746e-16
ONKEN_UVEAL_MELANOMA_DN,384,0.373876441358523,0.0385291822922373,9.70372115667376,4.33090934595086e-16,5.09438344616132e-16
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP,29,0.366157630032432,0.0377576640722371,9.69757105026169,4.46261231070391e-16,5.24693804354507e-16
HUANG_DASATINIB_RESISTANCE_DN,46,0.39404241606735,0.0406421783057166,9.69540591804168,4.50992558607868e-16,5.30017831264832e-16
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,42,0.406773126159017,0.0419557960988054,9.69527845928775,4.51272645300781e-16,5.30108208730183e-16
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,34,0.377125892980436,0.0389045827091502,9.69361105347976,4.5495278912904e-16,5.34190741151065e-16
KEGG_GLYCEROLIPID_METABOLISM,38,0.393158178013215,0.0405594639715542,9.69337706950345,4.5547161383686e-16,5.34559352451807e-16
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE,63,0.400919677161849,0.0413696074118532,9.69116465550452,4.60406669007248e-16,5.40108363057514e-16
GU_PDEF_TARGETS_UP,59,0.411934121818653,0.0425096740748078,9.69036180079241,4.6221073234897e-16,5.41981034021781e-16
ROVERSI_GLIOMA_LOH_REGIONS,32,0.384314910465472,0.0396667096686163,9.68860068496017,4.66192878810854e-16,5.46404861104007e-16
ZAMORA_NOS2_TARGETS_UP,61,0.370089823317335,0.038227032193472,9.68136426192498,4.82919047462321e-16,5.65754734992903e-16
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,67,0.37744617389847,0.0390038007004428,9.6771639460814,4.92901632182234e-16,5.77190466051817e-16
SASSON_RESPONSE_TO_GONADOTROPHINS_DN,65,0.39426572158268,0.04076669769307,9.67126953846206,5.07259561214019e-16,5.93737189415601e-16
KIM_ALL_DISORDERS_CALB1_CORR_UP,416,0.402184519887259,0.0415905418464328,9.67009570041835,5.10168441171316e-16,5.96874198661867e-16
REACTOME_SEMAPHORIN_INTERACTIONS,51,0.400081009750069,0.0413795836174775,9.66856055025857,5.13997886075343e-16,6.01084932662739e-16
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN,26,0.391240392443048,0.0404846840993022,9.66391120857953,5.25772041417195e-16,6.14578519739006e-16
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN,111,0.384078545928931,0.0397635088253511,9.65907077305168,5.38316923117677e-16,6.28960525039865e-16
LEE_EARLY_T_LYMPHOCYTE_UP,76,0.392916056237946,0.0406841646092558,9.65771474016099,5.41884725697561e-16,6.32845680100688e-16
PID_DELTA_NP63_PATHWAY,41,0.400255836984929,0.0414458205780513,9.65732687644976,5.42909562201923e-16,6.3375885806927e-16
NELSON_RESPONSE_TO_ANDROGEN_UP,65,0.404416116006129,0.0418771300728499,9.65720705555996,5.43226551940809e-16,6.33845292492652e-16
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN,63,0.383820528166948,0.0397579094360916,9.65394140715362,5.51937582175064e-16,6.43721569912714e-16
ZHU_CMV_8_HR_UP,38,0.365246229434455,0.0378410819283924,9.65210852389526,5.56887837014786e-16,6.49204810889892e-16
WANG_TARGETS_OF_MLL_CBP_FUSION_DN,29,0.388602624282042,0.0402623528462682,9.65176142998458,5.57830259054414e-16,6.50013017361754e-16
AMIT_EGF_RESPONSE_480_MCF10A,34,0.390422163173144,0.040458070598407,9.65004404309176,5.62516802509776e-16,6.5518140078036e-16
VALK_AML_CLUSTER_11,27,0.369385160711779,0.0382821191504669,9.64902593975847,5.65313661189158e-16,6.58061087161697e-16
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN,33,0.396232374382176,0.0410647727993728,9.64896059009068,5.65493659416069e-16,6.58061087161697e-16
JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN,66,0.416567950960849,0.0431925823343444,9.64443264207466,5.78106014618696e-16,6.72438070503869e-16
PID_THROMBIN_PAR1_PATHWAY,31,0.395294412929243,0.0410034221322146,9.64052248260219,5.8922376908965e-16,6.8506453366974e-16
KEGG_PPAR_SIGNALING_PATHWAY,52,0.385969473103419,0.0400540928657132,9.63620557822727,6.01746620129568e-16,6.99312664551467e-16
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,175,0.411858619785209,0.0427473467317932,9.63471773743774,6.06124092118328e-16,7.04086267291504e-16
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN,278,0.412562359970096,0.0428470993185633,9.62871154713979,6.24121564671906e-16,7.24669854129507e-16
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN,39,0.390706476811976,0.0405821712559409,9.62753999405046,6.276939288168e-16,7.28493532154373e-16
GOZGIT_ESR1_TARGETS_DN,479,0.411418019546936,0.0427417487098526,9.62567119889735,6.33434749324224e-16,7.34829373493509e-16
